userId,movieId,rating,timestamp,date
6,15,4.1,964983428,2021-12-12
6,36,4.4,964983429,2021-12-25
6,37,4.5,964983430,2022-01-07
6,38,4.8,964983431,2022-01-20
6,39,4.2,964983432,2022-02-02
6,40,4.0,964983433,2022-02-15
7,16,4.6,964983434,2022-02-28
7,17,4.3,964983435,2022-03-13
7,18,4.7,964983436,2022-03-26
7,19,4.1,964983437,2022-04-08
7,20,4.4,964983438,2022-04-21
7,41,4.5,964983439,2022-05-04
7,42,4.8,964983440,2022-05-17
7,43,4.2,964983441,2022-05-30
7,44,4.6,964983442,2022-06-12
7,45,4.3,964983443,2022-06-25
8,21,4.8,964983444,2022-07-08
8,22,4.2,964983445,2022-07-21
8,23,4.9,964983446,2022-08-03
8,24,4.5,964983447,2022-08-16
8,25,4.7,964983448,2022-08-29
8,46,4.4,964983449,2022-09-11
8,47,4.1,964983450,2022-09-24
8,48,4.6,964983451,2022-10-07
8,49,4.3,964983452,2022-10-20
8,50,4.7,964983453,2022-11-02
9,26,4.3,964983454,2022-11-15
9,27,4.6,964983455,2022-11-28
9,28,4.4,964983456,2022-12-11
9,29,4.7,964983457,2022-12-24
9,30,4.1,964983458,2023-01-06
9,1,3.8,964983459,2023-01-19
9,6,4.2,964983460,2023-02-01
9,11,4.9,964983461,2023-02-14
9,16,4.5,964983462,2023-02-27
9,21,4.7,964983463,2023-03-12
10,31,4.5,964983464,2023-03-25
10,32,4.2,964983465,2023-04-07
10,33,4.8,964983466,2023-04-20
10,34,4.0,964983467,2023-05-03
10,35,3.9,964983468,2023-05-16
10,36,4.3,964983469,2023-05-29
10,37,4.6,964983470,2023-06-11
10,38,4.1,964983471,2023-06-24
10,39,4.4,964983472,2023-07-07
10,40,4.7,964983473,2023-07-20
11,41,4.5,964983474,2023-08-02
11,42,4.8,964983475,2023-08-15
11,43,4.2,964983476,2023-08-28
11,44,4.6,964983477,2023-09-10
11,45,4.3,964983478,2023-09-23
11,46,4.7,964983479,2023-10-06
11,47,4.0,964983480,2023-10-19
11,48,4.4,964983481,2023-11-01
11,49,4.1,964983482,2023-11-14
11,50,4.5,964983483,2023-11-27
12,1,4.2,964983484,2023-12-10
12,11,4.8,964983485,2023-12-23
12,21,4.6,964983486,2024-01-05
12,31,4.3,964983487,2024-01-18
12,41,4.7,964983488,2024-01-31
12,2,3.9,964983489,2024-02-13
12,12,4.9,964983490,2024-02-26
12,22,4.1,964983491,2024-03-10
12,32,4.4,964983492,2024-03-23
12,42,4.8,964983493,2024-04-05
13,3,4.5,964983494,2024-04-18
13,13,4.7,964983495,2024-05-01
13,23,4.9,964983496,2024-05-14
13,33,4.2,964983497,2024-05-27
13,43,4.6,964983498,2024-06-09
13,4,3.8,964983499,2024-06-22
13,14,4.3,964983500,2024-07-05
13,24,4.5,964983501,2024-07-18
13,34,4.0,964983502,2024-07-31
13,44,4.7,964983503,2024-08-13
14,5,4.1,964983504,2024-08-26
14,15,4.4,964983505,2024-09-08
14,25,4.8,964983506,2024-09-21
14,35,3.7,964983507,2024-10-04
14,45,4.3,964983508,2024-10-17
14,6,4.2,964983509,2024-10-30
14,16,4.6,964983510,2024-11-12
14,26,4.5,964983511,2024-11-25
14,36,4.1,964983512,2024-12-08
14,46,4.4,964983513,2024-12-21
15,7,3.9,964983514,2025-01-03
15,17,4.3,964983515,2025-01-16
15,27,4.7,964983516,2025-01-29
15,37,4.5,964983517,2025-02-11
15,47,4.0,964983518,2025-02-24
15,8,4.2,964983519,2025-03-09
15,18,4.8,964983520,2025-03-22
15,28,4.4,964983521,2025-04-04
15,38,4.6,964983522,2025-04-17
15,48,4.1,964983523,2025-04-30
16,9,3.8,964983524,2025-05-13
16,19,4.2,964983525,2025-05-26
16,29,4.7,964983526,2025-06-08
16,39,4.3,964983527,2025-06-21
16,49,4.5,964983528,2025-07-04
16,10,4.1,964983529,2025-07-17
16,20,4.4,964983530,2025-07-30
16,30,4.6,964983531,2025-08-12
16,40,4.0,964983532,2025-08-25
16,50,4.7,964983533,2025-09-07
17,1,4.3,964983534,2025-09-20
17,2,3.7,964983535,2025-10-03
17,3,4.6,964983536,2025-10-16
17,4,3.9,964983537,2025-10-29
17,5,4.2,964983538,2025-11-11
17,6,4.4,964983539,2025-11-24
17,7,3.8,964983540,2025-12-07
17,8,4.1,964983541,2025-12-20
18,11,4.9,964983544,2025-12-25
18,12,4.8,964983545,2025-12-28
18,13,4.7,964983546,2025-12-30
18,14,4.5,964983547,2025-12-31
18,15,4.2,964983548,2025-12-31
18,16,4.6,964983549,2025-12-31
18,17,4.3,964983550,2025-12-31
18,18,4.8,964983551,2025-12-31
18,19,4.1,964983552,2025-12-31
18,20,4.4,964983553,2025-12-31
19,21,4.7,964983554,2025-12-31
19,22,4.2,964983555,2025-12-31
19,23,4.9,964983556,2025-12-31
19,24,4.5,964983557,2025-12-31
19,25,4.8,964983558,2025-12-31
19,26,4.3,964983559,2025-12-31
19,27,4.6,964983560,2025-12-31
19,28,4.4,964983561,2025-12-31
19,29,4.7,964983562,2025-12-31
19,30,4.1,964983563,2025-12-31
20,31,4.5,964983564,2025-12-31
20,32,4.2,964983565,2025-12-31
20,33,4.8,964983566,2025-12-31
20,34,4.0,964983567,2025-12-31
20,35,3.9,964983568,2025-12-31
20,36,4.3,964983569,2025-12-31
20,37,4.6,964983570,2025-12-31
20,38,4.1,964983571,2025-12-31
20,39,4.4,964983572,2025-12-31
20,40,4.7,964983573,2025-12-31
